Merchant_Category,Merchant_ID,Card_Type,Is_Chip,Is_Pin_Used,Distance_From_Home,Device_Type,Amount_Mean_User,Fraud_Flag
8,12695,0,1,0,0.21163563711783473,3,3.0694989127611523,1
6,7059,-1,1,0,1.58258276234299,1,-1.6497051540471794,1
-1,2313,0,0,1,-1.1901117243211492,2,2.059043923094698,1
10,5351,-1,0,0,-0.6859585843898047,0,0.3134116331697391,1
11,11276,0,0,0,0.5118982543192192,1,1.3950924837023058,1
11,8655,2,1,1,1.0270863012164648,1,2.6210378899467472,1
4,5248,3,1,0,-1.4142120344481885,0,-0.43486013115007527,1
10,6718,2,0,0,2.3925169955144314,0,-1.0429740013634523,1
8,8216,3,0,1,-1.1759768432179791,0,0.18906263986219535,1
8,8404,1,0,1,-1.1384556113094915,2,0.02635959200052973,1
4,13471,2,0,0,0.12330288226742239,1,-0.6840656499800672,1
10,12310,2,1,0,-0.5555988607776016,2,-0.28855474076515975,1
-2,5077,3,1,0,-1.8540252458070294,1,0.8410315185828996,1
6,10991,3,0,0,-0.991078983799062,3,0.21307433220118638,1
9,8736,0,1,1,2.6501724130385,0,-0.946682881113325,1
12,12223,2,1,1,2.013038814157038,0,-0.46961723262634514,1
6,12031,1,1,1,-1.2923413352389868,2,-0.028453990073789626,1
9,4126,2,0,0,-1.4967017415978907,2,-0.5273690726608196,1
12,6723,2,1,1,-1.0999537008555857,1,1.350277000607359,1
5,9300,2,0,0,-0.29942292194274467,1,-0.8168135350653722,1
4,4798,-1,1,0,-1.6471951067479684,3,-0.023284111695426823,1
4,10634,-1,0,0,-1.8460530741604195,0,-0.22221880134818162,1
9,12109,2,0,0,-0.15476503347398907,2,0.4018826036581505,1
1,6673,2,1,1,-0.9251793750163173,1,-0.9403978520794114,1
9,11407,2,1,0,-0.816132374976672,1,0.864343293076919,1
12,8860,2,1,0,-0.6171493070356703,2,2.43522151317982,1
9,7943,2,1,0,-0.6790106781452296,2,-0.26412064544135294,1
9,11832,2,0,0,0.2245542287745236,1,0.6274014973199322,1
12,4622,0,1,0,-0.013337466170267279,1,2.474603043446012,1
8,6438,1,1,0,-1.1245295440483767,3,2.335929981169928,1
9,4112,2,0,0,1.9763246430205959,1,1.605422830111301,1
10,5794,2,1,1,-0.5830413715385715,0,1.7203296799795484,1
13,7619,1,0,0,-1.8899907710457147,3,2.358740923186093,1
8,11982,1,1,0,-1.3107791535852145,2,-0.009971827615246343,1
12,4047,2,0,0,-1.3561607192559908,0,-0.030885021826210945,1
8,2001,0,1,0,0.036005520126784596,1,-0.7345469283260975,1
0,10550,0,1,0,-0.6038201710014275,1,-0.7477471365737358,1
9,9587,2,0,0,0.04206770317146369,2,0.789507720712397,1
3,12001,2,0,0,0.8258573546881016,1,0.7725272769983711,1
9,12589,3,0,1,-1.47918609313695,1,-0.3591803039310446,1
1,11791,2,0,1,2.8067011133413082,1,0.3551032739075601,1
11,10605,0,1,0,0.0053971933601688615,2,1.3315824279612927,1
14,12847,1,0,0,-0.2862100311683309,2,2.6201989953590266,1
10,11786,1,0,0,-1.3501704926771028,2,-0.14513971400639103,1
8,8902,1,0,1,-0.03790458304083849,1,0.9181284289676062,1
5,8978,-1,0,0,-1.067936889709796,2,0.3981187147052705,1
8,8593,2,0,0,0.36952093155533244,2,0.0927513672120927,1
0,4507,2,1,0,0.6921220258657067,1,-2.4770614710886085,1
9,8445,0,0,0,0.5390589749404575,0,-0.27806504440049273,1
10,7016,2,0,0,-1.575224954154185,1,-1.7734536715852547,1
6,7681,-1,0,0,1.03895253412214,1,2.757790254842355,1
6,6560,1,0,0,-1.7722891742630014,3,3.6322160665185352,1
5,1906,1,0,0,0.8550945693634852,1,-0.7853749778687135,1
3,7989,0,0,0,-1.5103262519980465,2,-1.9653553572441311,1
8,9456,-1,0,0,-0.7768002249738463,2,1.683213024570656,1
6,6639,2,0,1,-0.9557513049470736,1,2.9691130845954956,1
2,8047,0,1,0,-0.47521954079425666,0,-0.058538058155282874,1
10,12212,0,0,0,-1.430702848005124,1,0.027737018732675242,1
9,10115,1,0,1,-0.08638654635865917,0,-0.48011344300647263,1
7,12025,0,0,0,-1.0458822189665131,1,0.4511898107013051,1
12,8960,-2,1,0,-1.0529876350031953,2,1.5082451642093073,1
7,8127,1,1,0,-1.439716585305022,1,1.4275897854100157,1
3,9172,2,0,0,-0.17777807265620826,3,-1.1006744126294825,1
12,5730,3,0,0,-0.6536770639956098,2,1.141049801987178,1
6,9166,2,1,1,-0.5368067185722392,2,0.39635633284530053,1
13,7647,1,0,0,-0.7192714034556825,2,2.0726700716852866,1
8,12718,2,1,0,2.1355315346694335,0,-0.5142313274742891,1
11,13012,-1,1,0,-1.0843769015402704,1,-0.28342822803767354,1
1,8296,2,1,1,0.5153409548996486,1,3.9307490069049207,1
5,5833,0,0,0,-0.8930387379187996,0,-0.8917512285450908,1
9,8595,3,0,1,-0.9304105460247636,1,1.8026195164214907,1
6,13287,2,1,0,-0.1653564543855589,1,-0.09782832553621312,1
9,6685,-1,0,0,1.3049118030240385,1,1.4642429037523517,1
10,4646,0,0,0,-1.2467856442720766,0,0.6878912997009115,1
3,3955,1,1,1,-0.7844683622820284,1,1.439184717333798,1
13,4979,1,1,1,-0.92604144123611,2,-0.6029150424130945,1
6,9024,1,0,0,-0.5809621430864429,2,1.682107995771322,1
5,12749,1,0,0,0.7330380900662437,1,-0.68161445398801,1
11,6932,2,0,0,-1.5867371985179388,3,-0.5085935542155307,1
2,13137,2,0,1,2.8529029394952756,1,0.8040252134662542,1
5,11064,1,1,1,-1.246253033761426,3,0.5429088644574834,1
9,10869,3,0,0,0.11153098725541946,0,-1.320454972905665,1
6,7060,2,1,0,0.44458937315214897,3,-0.6089279818600477,1
5,9062,2,0,0,-0.7895819668593472,1,-0.39431514966508635,1
14,13280,1,1,0,-0.3463505478221132,0,2.5446016688134043,1
1,9091,0,1,0,-0.7490888054764736,0,-0.6245898679652956,1
8,8694,2,1,0,-1.2253582576158344,2,0.8658399533511127,1
8,13058,0,1,0,-0.6117432413143191,1,1.3367078178292424,1
8,10201,0,0,0,0.8793853993669161,2,0.9573692879724223,1
13,10550,2,1,0,-0.3339997102414084,1,0.5557039651764555,1
0,12913,2,1,0,-0.11409184246480564,3,0.27944135944370735,1
9,6413,2,1,1,-1.194434647519151,0,-1.3864023771510432,1
11,11533,2,0,1,-1.0816938930267748,2,-0.020327103507577604,1
7,8677,-1,1,0,0.007702023280499404,1,-0.1912509574513075,1
5,11411,0,0,0,0.548637229469831,1,0.38159345167901004,1
8,8934,3,1,0,0.6356040038846953,2,-0.0016187501445323327,1
7,7603,2,0,0,-1.53260558822647,1,-0.80333885266619,1
11,6855,2,1,0,0.18550687282537992,0,1.296086816916636,1
12,13432,1,1,0,3.8429497653936666,1,1.6766140162897025,1
12,1906,0,0,1,-2.390011718146179,1,1.044758219874247,1
7,7904,0,0,1,-0.6897089244717124,2,-0.9029127701838816,1
6,11449,0,1,1,-0.36384606321544344,1,-1.4331615867522318,1
13,7828,-1,0,0,0.866540013224978,3,-1.459031215186466,1
10,5810,1,0,0,0.9009051700493155,1,-0.6260333017296473,1
11,8520,1,0,0,1.0809331970992346,1,-0.44373732319820175,1
-1,10524,0,0,0,-1.3755767743790548,0,-0.5702952367060035,1
2,12469,1,1,1,-0.8053558177685761,0,0.5189063576574322,1
13,7515,0,0,0,0.38965958947386775,2,1.4147404349748565,1
2,7596,2,0,0,-0.7576516708973718,1,0.31709827616183894,1
8,12537,1,1,1,0.11641680394926424,1,2.2329201061971866,1
9,7167,-1,1,0,-1.3479789318703528,2,-0.7804334724300228,1
7,12242,1,0,0,-1.5763315460173435,3,-0.15093052170759574,1
3,9283,2,0,0,0.6043288366226489,2,-1.9538064778354733,1
10,12214,0,1,0,0.10481336141467334,1,-0.1263473665101537,1
4,8376,2,0,0,0.8643175595351136,1,-0.9282767467838431,1
4,13342,2,1,2,-0.28488118826494724,0,-0.7630117761972469,1
0,6676,2,0,0,0.49666186492920883,0,2.702787387420243,1
6,5525,2,0,0,1.6169217217283807,1,-1.1557366083227396,1
10,11742,3,1,0,-0.743343704128592,1,1.9007260268593105,1
-3,11344,0,1,0,-0.1564594039503658,1,-0.33657709217714493,1
8,10276,2,0,0,1.2623775672173299,2,0.1156024142248036,1
9,11796,2,0,0,0.527756058945469,1,0.10089089520546107,1
10,12240,2,0,1,-0.02296585340987367,0,1.755959159337536,1
9,11148,2,0,0,-1.136139640352945,3,0.07395932993492671,1
11,6775,3,0,0,-1.3260159647563738,1,1.1226319834949208,1
0,13121,1,0,0,1.275644264627477,0,-1.0118657408803866,1
11,8032,1,1,0,-1.1868224647218946,3,3.650445595113439,1
7,11819,0,1,0,-0.49902813211051117,3,0.29078038197818357,1
7,5393,1,0,0,-1.5582405041290528,0,0.21668785930749856,1
1,4174,2,0,1,-1.4710480546743812,1,0.323856286266485,1
6,8746,-1,1,0,-0.8011636593010114,2,1.7430382590389613,1
9,8516,2,0,0,-0.6504770502197453,1,2.8593366963541067,1
6,9367,2,0,0,-1.2655969262697595,2,-1.329450063230785,1
11,12665,0,0,0,1.258710576505829,0,0.3750491193173327,1
6,11355,0,1,0,0.362271607798937,1,1.394368221489872,1
10,8675,2,1,0,-0.7845398643810448,1,1.3009360806386367,1
13,12706,1,0,0,-0.6965296489260318,1,0.14719619566425093,1
5,6774,1,0,0,-0.9103012918726782,2,-0.6805193724342551,1
9,12742,2,1,0,-1.2008134686066032,2,2.125207923066845,1
11,7563,1,1,0,-1.015239294921569,1,2.0064882082548374,1
10,7897,2,1,1,0.5041743273357869,1,0.6649160616533143,1
8,9628,3,0,1,1.5008848749893016,0,1.8441087930139335,1
8,8295,0,0,1,-0.0108231986989894,1,0.769093269319375,1
13,6053,-1,1,1,1.112558518488428,2,-0.004936773457002108,1
8,12684,3,0,0,0.5872188414427785,0,-0.7026968128171631,1
6,12915,0,1,0,-0.2934682171147399,3,-0.09782100510456868,1
5,9050,1,0,0,-0.4717178860150274,0,2.833845336830223,1
8,10964,2,0,0,-0.07084616006552688,1,2.7973684946180177,1
11,6617,3,0,1,-1.674021859184875,1,-0.49276180823886934,1
9,5906,-1,0,0,-1.0037112108400261,2,0.0987573445401014,1
8,8785,2,1,0,-1.2954078985114321,2,1.142195799069071,1
12,8391,2,1,1,2.670941833262447,1,-0.3138490792563712,1
2,3658,2,0,1,-0.1839280460182341,3,0.5066517014429031,1
5,3996,2,1,0,-0.7302690033291946,1,-0.20919682419225288,1
10,3129,2,0,0,-0.9318486499459449,1,-0.8926476728169876,1
8,12354,1,1,0,-0.5849597531220926,2,0.9954992122077084,1
10,12853,1,0,0,-0.7315380835043458,3,-0.22958924288098942,1
6,9009,2,0,0,0.3702544032898718,2,-0.7010232517363346,1
9,9755,0,0,0,-0.35181174644275826,0,-0.5905134145988217,1
10,10605,2,1,0,-1.6978468789127392,0,2.2835323388746636,1
7,6799,2,0,0,-0.27834712231186365,0,2.3370543963988974,1
7,11587,-1,0,1,-0.8860216387296576,3,-0.37016480177531824,1
10,8335,2,0,0,2.501866790451259,2,0.8074378698167073,1
10,5811,1,0,0,0.5459712216321639,3,1.0823499072331237,1
6,10859,-1,1,0,-0.9336982513961499,1,-1.1931250897526025,1
9,12708,1,1,1,2.4708368392296514,1,-0.08920064914320847,1
9,5943,-1,1,0,-0.9936588257295905,1,-0.6267866843188682,1
2,8396,0,0,0,-1.216559971740466,1,0.7006966205879215,1
6,9985,1,0,0,-1.383901354547306,3,3.5724567201868975,1
0,8409,-1,1,0,-0.9856689386091381,1,0.8220309969303918,1
12,12371,2,1,0,-0.029883582149808907,1,2.014681648070434,1
5,5724,2,0,0,-0.06415297538173109,2,0.228035215650694,1
3,6216,1,0,0,-2.3830444933655905,1,1.8502482540117056,1
11,4461,0,0,0,-0.7688467532387576,1,0.6207991870823519,1
10,6508,-1,1,0,1.682352285793802,2,2.764038885194777,1
2,7151,1,1,0,-1.103031868644446,1,0.6956415562184807,1
11,6719,1,1,0,-1.2819525792931294,1,-0.12097010118982876,1
13,8256,2,1,0,-0.45590770791713886,3,2.175134957032958,1
11,4985,2,0,0,0.7069999655663538,1,-0.530734988065338,1
7,8766,3,1,0,2.028387086898977,1,-0.5648382122135764,1
2,5220,0,0,0,-1.526094192493964,0,1.6439581081468013,1
9,7319,-1,0,0,2.1764276746090916,1,2.0102227400390102,1
5,10044,-1,0,0,-0.10848514564675626,2,-0.5781814955950341,1
2,10377,0,1,1,-0.6363380179197795,1,-2.0188766842676733,1
6,8854,-1,0,0,-0.5735468625705159,2,0.8021884526545817,1
5,6695,0,1,0,-0.3892632281233434,3,-1.5454549006153284,1
9,7772,1,0,0,-1.827093714613643,3,1.3835753910921542,1
10,8400,2,1,0,-0.6163837510700699,3,-0.8631085094392708,1
4,10445,2,0,0,-0.6816015492440006,3,-0.37498620073022837,1
9,7223,1,0,0,-0.669508379960495,3,0.7070191960502441,1
10,6361,1,0,1,-1.068808178396854,0,0.12313060243952725,1
9,12435,2,0,0,-0.9207015925143683,3,-0.25609685501317725,1
11,8425,1,1,0,-1.0514661363217708,2,1.1935775741274095,1
0,7848,2,0,1,2.5666842542099673,3,3.1126545883463663,1
7,7107,1,0,1,-1.3614507737063923,1,1.4412596117463088,1
5,8469,2,1,1,-0.637391437309242,1,-1.1691504292635602,1
11,8583,-1,0,0,-1.1764975218359535,1,1.1853124237879662,1
6,9042,3,1,0,-1.312961327872928,2,0.2118354206366802,1
6,12965,1,0,0,1.2796283248114486,2,-0.29632314091294276,1
8,6742,-1,1,0,2.9068208785873213,1,0.1745650118159815,1
11,11136,-1,0,0,-1.494530970800127,1,-0.4596367192871174,1
8,7456,2,1,1,0.2697648181405702,2,-0.390003776909597,1
10,7067,2,1,0,-0.870834762204056,2,0.7943392675027978,1
10,6306,-1,0,0,-1.0282821562253428,2,-0.12807076270929846,1
11,12237,1,1,0,0.32739526574940736,2,1.1859919312905713,1
10,6058,1,1,1,-0.10113280257675522,2,1.4291942644880795,1
8,10647,3,1,1,1.2953923115287609,2,2.081693905923743,1
5,7046,-1,0,0,1.3812322158154777,1,2.036299760563617,1
4,7232,-1,1,0,-1.1693898653128736,2,1.686428890835316,1
6,6214,1,0,0,-0.7212922246673389,1,0.2991950758419741,1
11,9431,1,1,0,-0.5582436905705316,2,-0.5506152049038509,1
3,7184,1,1,1,-1.272744366459582,2,-2.0477551454105014,1
6,7810,-1,0,1,1.6113519232187015,1,0.8924789626790967,1
3,3276,-1,1,0,-0.5534309583045952,3,-2.6737732269175094,1
5,8768,0,0,0,1.6852808767016263,1,1.390177357021679,1
6,9410,2,1,0,-0.25248375495321085,1,1.5482575143588342,1
4,6722,2,0,0,-1.682951135903637,2,0.18441820740998988,1
12,8462,2,1,0,3.501918375440214,3,1.7480610955154667,1
0,12969,0,0,0,1.5176414465440171,2,0.6030341090565663,1
13,7849,1,0,0,-0.47919937783457656,0,-0.2685136964877395,1
8,8484,-1,0,0,-1.7003884536411538,1,-0.9436907568901962,1
6,11353,1,1,0,0.5405112654909408,0,0.7993066321715694,1
7,11836,3,1,1,-0.8017335309893855,1,-0.7788413506012262,1
10,11723,2,1,0,1.003385002836462,1,-0.4499245195158746,1
-3,12568,1,0,0,-1.7629504116157557,2,-1.283368608275519,1
11,9334,2,1,0,-1.5018420426463903,1,-0.36751356295398757,1
11,10762,-1,0,0,-0.20378527207199654,0,-1.2146183844482945,1
-1,5833,2,0,0,2.07475928134962,2,-1.0957829324854882,1
3,8277,1,1,0,-1.618347752165045,0,2.1402537217471145,1
10,12450,1,0,0,2.47816318892482,3,0.17917709800021775,1
-1,3386,3,1,0,-1.065682230932953,2,-2.165136653266991,1
8,11541,1,0,0,-0.5030008774095704,0,1.342814872556199,1
2,11373,2,1,1,-0.17046644129328914,0,-0.929392949409739,1
13,11356,2,0,0,-0.2495745094178755,3,-0.7904235347385997,1
10,9377,0,1,1,-1.237673950822695,1,-0.12048531182890188,1
6,12653,-1,0,0,-1.17623327856333,0,0.4322125671518479,1
7,9719,3,1,1,1.1017103122276197,1,0.6330887677447662,1
8,13427,2,1,0,3.322194673758707,1,-0.010651559763505097,1
9,8087,0,1,1,-0.7160675705460964,2,-0.5603411070223294,1
11,8553,4,0,0,0.11791845512860119,3,3.128982889652044,1
6,11542,2,0,0,-0.3213355302171086,1,-0.33217953640699804,1
5,12567,3,0,0,0.4645055524479368,1,-1.379573146683107,1
6,9622,0,0,0,-1.809692272515365,2,-1.178721773380619,1
4,6264,1,0,1,1.2196429810555331,2,-1.3295408192717288,1
1,7176,1,1,0,-0.6836112257999201,0,0.4674645280511469,1
9,1393,0,0,1,-0.6771823346027623,2,-0.9411872889846211,1
7,7306,2,0,0,-1.784120936785031,1,-0.8753195076342156,1
6,11516,2,0,0,1.640108437231146,1,2.598951742359731,1
3,10227,0,1,0,-1.2744223566145636,3,-0.7050565264032422,1
10,13168,2,0,0,-1.1038418305294069,2,-0.5403391507380312,1
2,13492,0,0,1,-0.27987205686798167,0,2.4438005782791503,1
10,12668,-1,1,0,1.4341924275768008,1,-1.6721729320001313,1
8,12469,3,0,0,1.1991818183670009,1,1.4125665069330138,1
9,12297,2,0,0,-1.4087439971335969,2,-0.08567100240128656,1
9,7713,2,0,0,-1.4373975255703266,1,-0.9968772023153598,1
10,6388,1,0,0,-0.5609759265099186,3,0.09007179828036321,1
7,13647,0,1,0,2.595147219262543,1,0.333891993202683,1
5,7506,0,1,1,1.3926260583963646,3,-2.493499861069542,1
11,7679,1,1,0,1.8341146995030817,2,2.2138490715089767,1
7,7171,0,0,0,-0.5102450133730129,2,1.006560549481369,1
6,12688,0,1,1,0.79529508188075,3,3.3528959635492734,1
8,7309,2,0,0,-0.08485621195071191,2,0.044036528972340505,1
2,10551,2,0,0,-0.8511193416252156,1,-2.263373255112364,1
10,11405,-1,0,0,-1.0289027188531898,1,0.44102485690455845,1
11,11198,0,0,0,-0.8500896848859764,1,0.10438060355885986,1
11,12735,0,1,1,0.98325525953043,2,-0.9486309029539917,1
6,6466,-1,0,0,-1.184800087069732,1,1.8326377993675722,1
7,13324,-1,1,1,0.7310789710191249,1,1.1563269534136935,1
8,8951,-1,1,0,-1.0096557944009898,2,2.183864886063163,1
4,7060,3,1,0,0.03319799060090167,2,3.872314823785749,1
12,5822,2,2,0,-1.684251274162579,2,0.3213996263100483,1
3,12279,2,0,0,0.8389761984787731,0,-2.413453032957057,1
9,10998,2,0,0,-0.6514349371908513,1,-0.17516331031556787,1
11,7761,2,1,0,-0.7868904583388536,0,2.922085546411729,1
12,12959,0,0,1,3.1340834851391692,0,3.1853512648340745,1
8,8183,3,0,1,0.480380257582813,0,0.9189840298116188,1
9,11047,3,0,0,1.4258011792871952,0,-1.2718531158876054,1
5,8492,1,0,1,-0.44166278658271096,2,-0.8011019356417557,1
6,7630,-1,1,1,-1.851579572538693,2,0.6617153633957775,1
8,7406,1,1,0,3.0807241885245125,1,-0.25545547708321725,1
3,10077,2,1,1,0.3153647780738879,0,-1.8350428455386556,1
2,6911,0,0,1,-0.6312309189746589,1,-0.24520351232367604,1
12,10539,0,1,1,0.5840921655137989,3,-0.6055480698619451,1
8,12175,1,0,0,-0.603502969323147,1,1.5429296751851906,1
4,2840,1,1,0,2.285347258145494,0,0.44627094297456377,1
8,9965,-1,0,0,-0.6810667300904214,0,-0.07584142675894068,1
8,13868,0,1,0,0.5814245768182236,2,0.18069061504897482,1
5,2816,2,0,0,-0.6247638019627849,2,-0.90518813073953,1
4,6399,2,0,1,-0.45261494191223195,2,3.9268807048521746,1
7,8590,2,1,0,-1.254012618234706,2,0.2435690220217563,1
6,8095,0,0,0,-1.1950148813918382,1,-0.7112083193286368,1
5,8953,0,1,0,-0.04077673028977358,2,-0.5807304494290333,1
11,13455,1,0,0,1.4440585816538605,1,-0.9607325166730796,1
9,11436,1,1,1,-1.060024638048243,1,-0.4114136239438683,1
10,9633,2,0,0,-1.0510234057887047,0,-0.3696097649220945,1
12,989,2,1,1,-1.79379940830496,3,0.8238175454887096,1
5,10650,1,1,0,-0.9142733906404992,1,3.504261066385375,1
6,10318,2,0,0,-1.0755802527026,2,1.2360947490162288,1
12,9613,2,0,1,-1.505883880107965,3,0.5117535558643308,1
12,9474,-1,1,0,0.16047498677957528,1,2.6754132538862807,1
2,11589,1,1,0,0.2062812713824177,1,-0.2269712136575336,1
5,9128,0,0,0,0.8317497693704636,2,0.5404693051278882,1
11,11251,2,0,0,0.43887408582237614,1,0.04688935063168401,1
0,12328,1,0,0,-0.4950677302814894,1,-0.7416442265258107,1
10,7572,2,0,0,-1.2959837556199933,1,0.6036646503032639,1
10,4361,3,0,0,-0.934388399363165,1,1.868269912697178,1
9,8189,3,0,0,-1.4913850830042374,1,-1.3089458949881274,1
4,5686,4,0,0,0.5206163049958213,3,1.137138863230423,1
6,9003,1,1,0,-0.8146870267806043,3,0.001808423217127264,1
13,7582,2,0,1,-0.6021540767666222,1,0.11943858326078177,1
6,5002,2,1,0,-0.5264840927009378,2,2.3216377660443976,1
1,11172,2,1,0,-0.4340061709910631,2,0.4398699575104746,1
8,12661,1,0,0,-0.09978988202768169,1,-0.3180245310129167,1
11,9854,0,1,0,-0.8716478764012742,2,-0.5768836424069764,1
11,12374,2,0,0,1.4214516395456995,0,-0.9071245629004947,1
10,9184,-1,0,0,-0.5874263275577761,0,-2.116626972053993,1
10,7239,2,0,1,-0.2426206120920832,0,-0.7726979789254631,1
3,3298,2,1,0,-0.7017563259355988,1,-1.4210998086999702,1
8,7464,0,1,0,1.4681608127751928,3,3.4591871353263093,1
11,7999,3,0,1,-0.13991992072975623,3,2.3013489347722222,1
10,9479,1,1,0,-1.0317030142243917,0,-0.7662471127569763,1
12,10870,0,0,0,-1.856272163917375,1,2.0373435265257323,1
9,13201,-1,0,0,-0.2834095807680269,1,0.6232681172646533,1
9,7647,3,0,0,-1.092073649672959,1,-2.15191098094919,1
6,7937,0,1,0,0.18893867273474363,1,3.244438480554165,1
8,8062,1,0,0,-0.018669532289362266,3,-1.240310773031576,1
10,10679,0,1,0,1.5081076740854429,1,0.996202705333584,1
3,7492,0,0,1,-1.0578570977192387,0,-0.630518076863507,1
8,9605,0,1,0,2.6002944926119724,1,2.584919064033708,1
13,6511,-1,0,0,0.17773070499678545,1,-1.7044552038692742,1
8,5992,1,0,0,-0.9732025596659437,3,0.49577777156740677,1
9,2391,2,0,0,-1.0428404721077005,1,0.19871883075906188,1
11,6768,1,1,1,-0.58111957670112,2,2.6552555423933244,1
6,12099,-1,0,0,1.6279308744256307,1,1.1682009109240763,1
8,9479,2,0,1,-0.18692179883190765,3,0.5007308026887309,1
7,7819,3,1,0,0.15385675240264218,0,-0.012417593226267454,1
4,13010,-1,0,0,0.5353743382973388,2,3.0772516308131124,1
8,7328,-1,0,0,-0.9017508692765235,3,2.286519090794275,1
6,12853,2,1,1,-0.882895726288237,1,0.6943966021930916,1
6,11276,2,0,0,-0.6164775063075579,1,0.886203259580089,1
5,8832,0,1,0,0.41288669904106023,1,-0.13013586521550524,1
7,12895,2,0,0,0.8092992395973633,2,-1.246277001265177,1
11,12994,2,0,0,-1.244016924127783,1,1.7794697080357347,1
9,4413,1,1,0,-2.0338298022874652,1,-0.46766522267247107,1
5,6609,2,0,0,-1.0258203306132083,0,-0.2820714461518592,1
2,6511,1,1,1,2.6759836797430956,1,-1.3170719305265324,1
5,11937,-1,0,0,-1.2255612040000043,0,1.142366420214127,1
5,9840,0,0,0,-0.6246422881409153,2,-0.3316057797716892,1
9,7969,2,0,0,-1.0617437163673498,2,-0.7884075787468594,1
9,10322,2,0,0,-0.30509449181527326,0,0.9270019292008269,1
13,8697,2,0,0,1.379522654268504,1,3.315506810151596,1
7,11630,2,1,0,2.7230983106147053,1,-0.5473630557038454,1
2,12106,0,0,1,0.0570969098475278,3,-2.390678116239588,1
2,7942,2,0,0,-0.6250952636888176,2,0.9156712585389521,1
3,11040,0,0,1,-0.7415132620728248,3,1.9093540902921586,1
2,8889,0,0,0,-0.8309110400910334,1,-0.42205283858114506,1
13,8181,0,1,0,-0.29543713571936514,1,-0.04720114490713756,1
8,8065,2,0,0,-1.4280643886979096,1,-1.606976840480567,1
5,10914,1,1,1,0.4878690242185529,1,-0.12607103887237292,1
5,7579,2,0,1,0.22199571999350778,1,-1.3116626874656951,1
7,10354,0,1,0,-0.559181016889784,2,2.72105188924711,1
8,4674,-1,1,1,-1.8005053404064864,3,2.4039738256401884,1
7,9637,-1,1,0,-1.4778084572383778,1,-1.265120731825205,1
5,5923,2,0,0,-0.6893736735704691,2,-0.9409420608087404,1
6,9094,2,1,0,-1.3099526151623986,1,-0.3404900006609847,1
10,3221,0,1,0,0.30312244635129715,3,-0.7535470980427337,1
8,7922,2,0,1,-1.2120135559003797,2,-1.4783242174255677,1
8,10785,1,1,0,-1.6005268191485222,0,0.6103453369725105,1
10,10896,2,0,0,1.216588481258283,1,0.8970042099108666,1
12,7515,1,0,0,-0.6789046542606445,3,0.42434716941117184,1
6,10088,-1,0,0,-0.7397661516215785,0,1.6973471530173367,1
12,9630,2,0,1,0.7802424186255694,1,1.310935526980906,1
5,12076,2,0,0,1.3136834935239832,1,-0.5079049874352282,1
7,11115,1,0,0,1.1627220018167699,0,1.1460808788390706,1
5,5653,2,1,1,-1.1902026509070476,1,1.5834327337631642,1
11,12721,0,1,0,-0.5203662260629459,2,-2.52273369816655,1
5,12326,2,1,0,-1.0524445515212428,1,-0.7900593375488667,1
8,12867,-1,0,0,-0.5529925915095713,1,-0.6758511265262066,1
3,12874,3,1,0,-0.7541606514752249,1,-1.2321035990325304,1
7,9308,2,1,0,0.862867233624078,1,-1.675625933786933,1
4,8321,2,1,0,-1.4336653744140013,1,2.9217383207059946,1
10,7273,2,0,0,-0.0905404862966247,1,1.5441420650451276,1
11,11619,-1,1,0,-0.8851728070109122,2,-0.9753176946179158,1
12,7046,2,0,1,-1.0880858444066046,0,2.4583492575587087,1
11,13201,2,1,0,-0.5423100601757364,1,0.01529450696475565,1
11,5167,1,0,0,1.5316068543306351,1,-0.8987823583587538,1
11,4672,2,1,0,-0.0205552984632138,2,1.6676263920809236,1
10,5103,1,0,0,-0.2776920226447779,3,-0.66341459906641,1
6,10051,2,0,0,-0.11900099422497012,1,-1.1647346158928154,1
7,8137,0,1,1,0.21479523170368228,2,-0.5422649907328033,1
8,12032,2,0,0,1.3078490642738334,0,1.855224906975444,1
2,6228,-1,1,0,0.7719984831170343,2,-0.5787059892943403,1
8,6295,0,0,0,-1.3025109698530466,2,-0.21945795806979945,1
14,7668,2,0,0,1.1451712355502948,0,2.3541227570110412,1
1,7792,3,0,0,-1.5935988183719427,1,-1.3965751247503595,1
10,11587,1,1,0,0.8651325257341244,2,1.223338165752135,1
6,12149,2,1,0,-1.3979914339716908,1,-0.7261040762345536,1
3,9178,1,1,0,-1.5499975609950116,2,0.03367164447083776,1
2,11415,1,0,0,-1.2509548247279807,3,1.3194077073221462,1
5,6473,2,1,1,-1.4403556970760691,3,-0.6435543224171438,1
7,12520,2,1,0,0.1296351861678673,0,1.1230758336493587,1
11,8965,-1,1,0,-1.748792204920572,2,-0.02521292462296576,1
4,7929,2,1,0,-0.9584078690026735,1,-2.1831273641314475,1
3,10669,3,1,0,1.8791601008409562,3,0.3554128159178543,1
11,8444,1,1,0,-1.1427352727942133,3,1.7216607217984108,1
3,6399,0,1,0,-0.6852126916092276,2,0.9470412714159833,1
7,7068,-1,1,0,-0.4039161986241787,1,-0.47021889605227846,1
8,7162,-1,1,0,-1.3475065539707671,3,-0.9525544396023893,1
7,7216,2,0,0,-0.562470359493913,3,-0.3263077162878969,1
3,13030,2,0,0,-1.1040489475957522,1,-1.236230443338338,1
8,12233,2,0,0,1.286199215219645,0,0.46498611451318317,1
